-2.919235117685957448e+00,-2.203636225643362589e+00,1.613440256820418472e+00,2.694621289531438091e+00,3.491116810695642947e+00,-5.542065675353138765e+00,1.457965384436189504e-01,1.561101187466138240e+00,2.915997277554018829e+00,-3.139327009741265773e+00,5.145222483482442044e+00,-7.035703154082660227e+00,-4.141838111301331393e-01,1.970648635616759625e+00,3.077520531271660253e-01,-1.258573561303509836e+00,-1.005255207482699947e-01,-3.502915698799467098e-02,-1.862584614510231162e+00,3.234313799743891771e+00,-2.405263703961403099e+00,-1.954777504288812140e-01,-6.018928117102406716e+00,2.203044557963920388e-02,-7.994254205593405160e-01,-1.637389834244876441e-01,-9.472319177814321201e-01,4.130664073782726931e+00,-2.987966720719781311e+00,1.553127460743589205e+00,-1.547928213750660920e+00,-1.483010419388331114e+00,2.113853420199971911e+00,-2.123390061973313259e+00,-1.319468429470276538e+00,-1.477648885530036260e+00,-3.299241514952225285e-01,1.236569862697031869e-01,-8.042783701671364360e-01,1.087078150655091502e+00,5.137578947075481572e+00,-2.612077143229955656e+00,-1.543533078012834237e+00,-1.274966683320008176e+00,-5.188806080313275615e+00,-2.124468220949892405e+00,-5.074508610361687655e-01,-3.283862127622180438e+00,3.449170978984298142e+00,2.189131273390640509e+00,4.467121908257301932e+00,-1.713162932317388476e+00,1.587749466303302048e+00,-8.685782805143350549e-01,-1.949110891371704124e+00,-5.148914702510599462e+00,6.537611394751860594e+00,7.747213073217315005e-01,1.258272629752197891e-01,8.488817532258132736e-01,3.038229660963732037e+00,2.744781505684368295e+00,-6.082392040297719404e-01,1.959007203033475975e+00,-6.322138960832603516e+00,2.287018326680879260e-02,2.864194719482392237e+00,3.145442662632729647e+00,5.336707433588832455e-02,1.516981353939923283e+00,1.393459872721781512e+00,-2.642582048315809562e+00,4.434430501390144386e+00,-2.346848928795788769e+00,5.537884611628104636e+00,-1.202697852696203995e+00,-6.033684894577927338e+00,1.027832890566771767e-01,1.717643080462897487e+00,-2.975851587494537931e+00,-4.264871456084367018e+00,2.590448909864234706e-01,-3.799417864096418906e+00,1.008630072856586013e+00,2.596487927818991626e+00,4.349432637173469729e+00,2.016294313167269703e+00,4.121660036273511629e+00,9.206704167256036797e-01,-3.924622442124503952e+00,-8.107593389486311253e+00,1.244728595168010266e+00,4.137150524957610820e+00,-3.007350050461934821e+00,-4.168863131076055439e-01,6.540247275390759896e+00,9.243529377066298736e+00,4.363806757056823749e+00,-1.447466609991464814e+00,4.669431209430195295e+00
-4.636351816206814025e-01,-1.007136606363845388e-01,-3.655893376303083642e+00,1.440560782603137469e-01,1.440560782603137469e-01,7.258948133358922306e-01,-4.636351816206814025e-01,-5.021969821659332034e+00,-3.761102279258792702e+00,-1.007136606363845388e-01,-2.426744823734168222e-01,-1.007136606363845388e-01,2.980404907474773601e+00,2.980404907474773601e+00,-3.560605175535959788e+00,7.258948133358922306e-01,-2.426744823734168222e-01,-4.593096465927992256e+00,7.258948133358922306e-01,-2.426744823734168222e-01,-3.560605175535959788e+00,-3.627026432303611436e+00,-1.007136606363845388e-01,2.980404907474773601e+00,-3.761102279258792702e+00,7.258948133358922306e-01,3.065286817714356182e+00,-3.761102279258792702e+00,1.440560782603137469e-01,-3.560605175535959788e+00,-2.426744823734168222e-01,-3.761102279258792702e+00,-4.636351816206814025e-01,1.440560782603137469e-01,-2.426744823734168222e-01,-1.007136606363845388e-01,3.469664224419833243e+00,2.980404907474773601e+00,-3.559711902002777428e+00,1.440560782603137469e-01,-4.636351816206814025e-01,1.440560782603137469e-01,-2.426744823734168222e-01,-1.007136606363845388e-01,1.440560782603137469e-01,-4.636351816206814025e-01,-4.636351816206814025e-01,3.065286817714356182e+00,-3.655893376303083642e+00,-2.426744823734168222e-01,-4.636351816206814025e-01,-2.477454110760028527e+00,-3.559711902002777428e+00,-1.007136606363845388e-01,-4.882921742480961669e+00,-4.636351816206814025e-01,-3.761102279258792702e+00,3.159377525783261476e+00,-2.477454110760028527e+00,-4.882921742480961669e+00,-3.559711902002777428e+00,1.440560782603137469e-01,-3.560605175535959788e+00,-5.021969821659332034e+00,-4.097885706459461375e+00,3.065286817714356182e+00,2.980404907474773601e+00,-4.636351816206814025e-01,-3.559711902002777428e+00,2.980404907474773601e+00,-4.097885706459461375e+00,-4.636351816206814025e-01,-4.097885706459461375e+00,-1.007136606363845388e-01,-2.477454110760028527e+00,-7.325013227541057326e+00,1.440560782603137469e-01,-2.426744823734168222e-01,7.258948133358922306e-01,-3.655893376303083642e+00,-2.477454110760028527e+00,1.440560782603137469e-01,2.980404907474773601e+00,-3.655893376303083642e+00,3.017487562344582486e+00,-4.882921742480961669e+00,-6.340232345655648416e+00,-3.655893376303083642e+00,-2.477454110760028527e+00,-3.761102279258792702e+00,7.258948133358922306e-01,3.017487562344582486e+00,3.469664224419833243e+00,7.258948133358922306e-01,2.980404907474773601e+00,-4.636351816206814025e-01,3.469664224419833243e+00,3.017487562344582486e+00,-2.426744823734168222e-01,-3.761102279258792702e+00
-9.992099180298538386e+00,-1.029245003950815018e+01,-1.206440622685541442e+01,-9.266881342224113638e+00,-9.992790130938525195e+00,-9.266881342224113638e+00,-1.082475060688237178e+01,8.141655509836638771e+00,-9.386548622914563822e+00,-1.037260377157411106e+01,-1.037260377157411106e+01,-9.992790130938525195e+00,-9.266881342224113638e+00,-1.029680049634153960e+01,-1.127321792922655241e+01,-1.016885071898405357e+01,-9.327485737626673767e+00,-9.327485737626673767e+00,-9.992099180298538386e+00,-1.127321792922655241e+01,-9.266881342224113638e+00,-9.664959278264571907e+00,-1.082475060688237178e+01,-9.327485737626673767e+00,-9.880049576736304573e+00,9.389276340898975448e+00,-9.992099180298538386e+00,-1.182701056261769779e+01,-1.029680049634153960e+01,-1.029680049634153960e+01,-9.327485737626673767e+00,-9.992790130938525195e+00,-8.792806388596002165e+00,-9.664959278264571907e+00,-9.992099180298538386e+00,-1.016885071898405357e+01,-1.029680049634153960e+01,-9.327485737626673767e+00,-9.386548622914563822e+00,-9.327485737626673767e+00,-9.266881342224113638e+00,-1.016885071898405357e+01,-1.016885071898405357e+01,-9.386548622914563822e+00,-8.627620522830067529e+00,-8.627620522830067529e+00,-1.037260377157411106e+01,-9.992790130938525195e+00,-9.664959278264571907e+00,-9.266881342224113638e+00,-9.327485737626673767e+00,-9.327485737626673767e+00,-9.880049576736304573e+00,-8.792806388596002165e+00,-1.016885071898405357e+01,-1.147461659905687270e+01,-8.627620522830067529e+00,-9.327485737626673767e+00,-1.082475060688237178e+01,-1.082475060688237178e+01,-1.029245003950815018e+01,9.389276340898975448e+00,-8.060164164791309815e+00,-1.082475060688237178e+01,-1.037260377157411106e+01,-1.037260377157411106e+01,-1.016885071898405357e+01,-8.627620522830067529e+00,-9.327485737626673767e+00,7.041508582503009706e+00,-1.113824924770714730e+01,-1.029245003950815018e+01,-8.627620522830067529e+00,-9.327485737626673767e+00,-9.327485737626673767e+00,-8.060164164791309815e+00,-1.037260377157411106e+01,-9.880049576736304573e+00,-9.992099180298538386e+00,-9.327485737626673767e+00,9.389276340898975448e+00,-1.037260377157411106e+01,-1.113824924770714730e+01,-1.016885071898405357e+01,9.389276340898975448e+00,-8.627620522830067529e+00,-1.029245003950815018e+01,-9.992790130938525195e+00,-9.266881342224113638e+00,-6.719863272284261946e+00,-1.029245003950815018e+01,-9.327485737626673767e+00,-9.880049576736304573e+00,-1.147461659905687270e+01,-1.156793295468758309e+01,-9.266881342224113638e+00,-1.029680049634153960e+01,-9.664959278264571907e+00,-9.386548622914563822e+00,-8.060164164791309815e+00
4.149690805044293995e+00,-2.364715065178212949e+00,-1.972786589954862890e+00,-2.364715065178212949e+00,-1.972786589954862890e+00,6.908974002694870387e-02,-1.853133325162207967e+00,-2.364715065178212949e+00,4.149690805044293995e+00,6.908974002694870387e-02,-7.408030679381166550e+00,-1.853133325162207967e+00,6.908974002694870387e-02,-1.972786589954862890e+00,3.343678594540076876e+00,4.149690805044293995e+00,-1.853133325162207967e+00,3.343678594540076876e+00,4.149690805044293995e+00,4.149690805044293995e+00,1.556787282812356787e+00,1.556787282812356787e+00,-2.364715065178212949e+00,6.908974002694870387e-02,1.556787282812356787e+00,4.149690805044293995e+00,6.908974002694870387e-02,6.908974002694870387e-02,-1.972786589954862890e+00,-1.972786589954862890e+00,-1.853133325162207967e+00,-1.972786589954862890e+00,-1.972786589954862890e+00,6.908974002694870387e-02,-1.853133325162207967e+00,-1.972786589954862890e+00,3.343678594540076876e+00,-2.364715065178212949e+00,4.149690805044293995e+00,-2.364715065178212949e+00,-1.853133325162207967e+00,-1.972786589954862890e+00,6.908974002694870387e-02,-1.972786589954862890e+00,1.556787282812356787e+00,4.149690805044293995e+00,1.556787282812356787e+00,-1.972786589954862890e+00,6.908974002694870387e-02,6.908974002694870387e-02,6.908974002694870387e-02,6.908974002694870387e-02,1.556787282812356787e+00,-1.972786589954862890e+00,-1.853133325162207967e+00,6.908974002694870387e-02,-1.853133325162207967e+00,-1.972786589954862890e+00,-2.364715065178212949e+00,-1.853133325162207967e+00,-2.364715065178212949e+00,4.149690805044293995e+00,-2.364715065178212949e+00,6.908974002694870387e-02,3.343678594540076876e+00,3.343678594540076876e+00,3.343678594540076876e+00,-1.972786589954862890e+00,-1.972786589954862890e+00,-1.972786589954862890e+00,4.149690805044293995e+00,6.908974002694870387e-02,4.149690805044293995e+00,-1.853133325162207967e+00,-2.364715065178212949e+00,-1.972786589954862890e+00,-1.853133325162207967e+00,3.343678594540076876e+00,1.556787282812356787e+00,-1.972786589954862890e+00,-2.364715065178212949e+00,-2.364715065178212949e+00,1.556787282812356787e+00,-1.853133325162207967e+00,-1.972786589954862890e+00,3.343678594540076876e+00,-1.853133325162207967e+00,1.556787282812356787e+00,1.556787282812356787e+00,-1.853133325162207967e+00,1.556787282812356787e+00,-1.972786589954862890e+00,-1.972786589954862890e+00,3.343678594540076876e+00,4.149690805044293995e+00,-7.513359367867284533e+00,3.343678594540076876e+00,4.149690805044293995e+00,-1.972786589954862890e+00,-1.853133325162207967e+00
1.535381760570467158e+01,1.535381760570467158e+01,-1.512240943849700514e+01,1.610528191003362508e+01,-1.487056149640973324e+01,1.610528191003362508e+01,1.535381760570467158e+01,1.610528191003362508e+01,-1.512240943849700514e+01,-1.487056149640973324e+01,1.535381760570467158e+01,1.610528191003362508e+01,1.610528191003362508e+01,-1.487056149640973324e+01,-1.512240943849700514e+01,1.610528191003362508e+01,1.610528191003362508e+01,1.610528191003362508e+01,1.610528191003362508e+01,1.535381760570467158e+01,-1.512240943849700514e+01,1.535381760570467158e+01,1.610528191003362508e+01,1.535381760570467158e+01,1.610528191003362508e+01,1.610528191003362508e+01,1.610528191003362508e+01,1.610528191003362508e+01,-1.487056149640973324e+01,1.535381760570467158e+01,1.535381760570467158e+01,1.610528191003362508e+01,1.610528191003362508e+01,1.610528191003362508e+01,1.610528191003362508e+01,1.610528191003362508e+01,1.610528191003362508e+01,1.610528191003362508e+01,1.610528191003362508e+01,1.535381760570467158e+01,1.610528191003362508e+01,1.610528191003362508e+01,-1.512240943849700514e+01,1.610528191003362508e+01,1.610528191003362508e+01,-1.512240943849700514e+01,1.610528191003362508e+01,1.610528191003362508e+01,1.535381760570467158e+01,1.610528191003362508e+01,1.610528191003362508e+01,1.610528191003362508e+01,1.610528191003362508e+01,-1.512240943849700514e+01,1.610528191003362508e+01,1.610528191003362508e+01,1.610528191003362508e+01,-1.512240943849700514e+01,1.610528191003362508e+01,1.610528191003362508e+01,1.535381760570467158e+01,1.535381760570467158e+01,1.610528191003362508e+01,1.610528191003362508e+01,1.765476198648736172e+01,-1.487056149640973324e+01,1.535381760570467158e+01,-1.487056149640973324e+01,-1.487056149640973324e+01,1.535381760570467158e+01,-1.512240943849700514e+01,1.535381760570467158e+01,1.610528191003362508e+01,1.535381760570467158e+01,1.535381760570467158e+01,1.610528191003362508e+01,1.535381760570467158e+01,-1.512240943849700514e+01,1.610528191003362508e+01,1.610528191003362508e+01,1.610528191003362508e+01,1.535381760570467158e+01,-1.487056149640973324e+01,1.610528191003362508e+01,1.610528191003362508e+01,1.535381760570467158e+01,1.610528191003362508e+01,1.535381760570467158e+01,1.535381760570467158e+01,1.610528191003362508e+01,-1.487056149640973324e+01,1.535381760570467158e+01,1.535381760570467158e+01,1.535381760570467158e+01,-1.512240943849700514e+01,1.535381760570467158e+01,1.610528191003362508e+01,-1.512240943849700514e+01,1.535381760570467158e+01,1.535381760570467158e+01
1.192122631215026374e+01,1.192122631215026374e+01,1.280453903339589061e+01,1.423721975837086973e+01,1.418226122043388671e+01,1.418226122043388671e+01,1.442537662211449856e+01,1.317285040984293509e+01,1.317285040984293509e+01,1.354167171787993063e+01,1.423721975837086973e+01,1.354167171787993063e+01,1.280453903339589061e+01,1.442537662211449856e+01,1.354167171787993063e+01,1.418226122043388671e+01,1.383811126152774840e+01,1.280453903339589061e+01,1.280453903339589061e+01,1.354167171787993063e+01,1.372625411136073303e+01,1.192122631215026374e+01,1.317285040984293509e+01,1.383811126152774840e+01,1.280453903339589061e+01,1.280453903339589061e+01,1.280453903339589061e+01,1.354167171787993063e+01,1.354167171787993063e+01,1.192122631215026374e+01,1.317285040984293509e+01,1.198577786768299092e+01,1.372625411136073303e+01,1.198577786768299092e+01,1.372625411136073303e+01,1.499206670868678160e+01,1.192122631215026374e+01,1.383811126152774840e+01,1.354167171787993063e+01,1.383811126152774840e+01,1.354167171787993063e+01,1.372625411136073303e+01,1.198577786768299092e+01,1.418226122043388671e+01,1.280453903339589061e+01,1.317285040984293509e+01,1.280453903339589061e+01,1.354167171787993063e+01,1.280453903339589061e+01,1.139627059945013343e+01,1.420679759959345212e+01,1.198577786768299092e+01,1.192122631215026374e+01,1.317285040984293509e+01,1.280453903339589061e+01,1.408980065851166685e+01,1.408980065851166685e+01,1.408980065851166685e+01,1.372625411136073303e+01,1.354167171787993063e+01,1.198577786768299092e+01,1.354167171787993063e+01,1.354167171787993063e+01,1.198577786768299092e+01,1.383811126152774840e+01,1.192122631215026374e+01,1.198577786768299092e+01,1.280453903339589061e+01,1.198577786768299092e+01,1.420679759959345212e+01,1.317285040984293509e+01,1.198577786768299092e+01,1.280453903339589061e+01,1.139627059945013343e+01,1.317285040984293509e+01,1.280453903339589061e+01,1.423721975837086973e+01,1.420679759959345212e+01,1.372625411136073303e+01,1.317285040984293509e+01,1.280453903339589061e+01,1.418226122043388671e+01,1.280453903339589061e+01,1.280453903339589061e+01,1.408980065851166685e+01,1.317285040984293509e+01,1.317285040984293509e+01,1.354167171787993063e+01,1.280453903339589061e+01,1.442537662211449856e+01,1.354167171787993063e+01,1.372625411136073303e+01,1.148616389342758559e+01,1.280453903339589061e+01,1.280453903339589061e+01,1.423721975837086973e+01,1.317285040984293509e+01,1.280453903339589061e+01,1.383811126152774840e+01,1.192122631215026374e+01
1.474443203112356038e+01,1.487394261259074746e+01,1.520053170104953466e+01,1.509582414305041453e+01,1.487898196675284090e+01,1.487394261259074746e+01,1.487898196675284090e+01,1.468412062670579843e+01,1.671616486311765470e+01,1.592498807585037923e+01,1.524740074303544013e+01,1.572453322066696835e+01,1.607736705737807270e+01,1.648963806504262664e+01,1.572453322066696835e+01,1.592404665492566096e+01,1.648963806504262664e+01,1.462695788532281860e+01,1.487898196675284090e+01,1.520053170104953466e+01,1.435408798658056995e+01,1.561860084069399157e+01,1.549166512721841826e+01,1.592404665492566096e+01,1.520053170104953466e+01,1.572453322066696835e+01,1.549166512721841826e+01,1.509582414305041453e+01,1.460660468919299326e+01,1.601905089035421881e+01,1.574410686256375413e+01,1.487394261259074746e+01,1.474443203112356038e+01,1.509582414305041453e+01,1.591778882011786322e+01,1.509582414305041453e+01,1.558074181170971073e+01,1.549166512721841826e+01,1.520053170104953466e+01,1.672033318918034084e+01,1.509582414305041453e+01,1.650317707589080030e+01,1.601905089035421881e+01,1.549166512721841826e+01,1.509582414305041453e+01,1.372912084961901158e+01,1.592404665492566096e+01,1.592404665492566096e+01,1.524740074303544013e+01,1.549166512721841826e+01,1.487898196675284090e+01,1.549166512721841826e+01,1.607736705737807270e+01,1.487394261259074746e+01,1.549166512721841826e+01,1.487394261259074746e+01,1.561860084069399157e+01,1.462695788532281860e+01,1.520053170104953466e+01,1.549166512721841826e+01,1.592404665492566096e+01,1.558074181170971073e+01,1.648963806504262664e+01,1.509582414305041453e+01,1.524740074303544013e+01,1.591778882011786322e+01,1.601905089035421881e+01,1.474443203112356038e+01,1.572453322066696835e+01,1.455693214105589917e+01,1.591157811739968508e+01,1.460660468919299326e+01,1.572453322066696835e+01,1.592498807585037923e+01,1.549166512721841826e+01,1.468412062670579843e+01,1.487898196675284090e+01,1.591778882011786322e+01,1.592498807585037923e+01,1.607736705737807270e+01,1.592498807585037923e+01,1.460660468919299326e+01,1.524740074303544013e+01,1.474443203112356038e+01,1.455693214105589917e+01,1.607736705737807270e+01,1.574410686256375413e+01,1.455693214105589917e+01,1.591157811739968508e+01,1.561860084069399157e+01,1.607736705737807270e+01,1.592404665492566096e+01,1.574410686256375413e+01,1.561860084069399157e+01,1.648963806504262664e+01,1.509582414305041453e+01,1.561860084069399157e+01,1.601905089035421881e+01,1.524740074303544013e+01,1.592498807585037923e+01
7.221814032933248306e+00,5.113465823203350524e+00,4.031259757924760656e+00,6.833859614259170101e+00,6.297022921162769293e+00,2.195866409066494551e+00,4.627721003206628936e+00,4.136052598161081839e+00,3.762639637549131777e+00,6.000241486434974902e+00,7.738344894390674966e+00,2.564380163716050376e+00,6.000241486434974902e+00,7.738344894390674966e+00,2.195866409066494551e+00,6.000241486434974902e+00,6.326202687010570536e+00,7.325760776434622201e+00,8.143124805636983154e+00,7.037750798183991741e+00,5.745484373860266558e+00,2.555479728561738995e+00,4.668633830620144920e+00,4.116473046223109833e+00,4.565860981765870186e+00,6.297022921162769293e+00,4.116473046223109833e+00,6.833859614259170101e+00,5.745484373860266558e+00,5.180824072735974894e+00,4.742683492777848286e-01,3.895524287364145799e+00,6.044614366645129522e+00,7.803567870313496968e-01,6.326202687010570536e+00,-3.455641374314248004e+00,5.188361982397191596e+00,7.277098763176994112e+00,7.276263137813831605e+00,3.577105591975688448e+00,3.965293614807907208e+00,5.113465823203350524e+00,5.588439704550786757e+00,6.833859614259170101e+00,2.564380163716050376e+00,5.413701972816729935e+00,5.413701972816729935e+00,5.463865264005010047e+00,4.127984224595410367e+00,4.296554042356010683e+00,3.467423264989026865e+00,5.113465823203350524e+00,5.188361982397191596e+00,8.143124805636983154e+00,5.753342727920268018e+00,5.113465823203350524e+00,5.289047308075057963e+00,5.515237643998301742e+00,8.812391906890205462e+00,4.272269203821005057e+00,4.296554042356010683e+00,5.515237643998301742e+00,7.129138004726694788e+00,4.742683492777848286e-01,4.093944145105055554e+00,1.475525846041918498e+00,6.185113261801427065e+00,3.914359865883177303e+00,5.289047308075057963e+00,8.143124805636983154e+00,6.773611023287879007e+00,4.093944145105055554e+00,4.742683492777848286e-01,4.565860981765870186e+00,4.116473046223109833e+00,5.180824072735974894e+00,7.221814032933248306e+00,5.745484373860266558e+00,7.037750798183991741e+00,6.833859614259170101e+00,5.289047308075057963e+00,5.180824072735974894e+00,6.497005560983817318e+00,7.129138004726694788e+00,4.697555958785426533e+00,7.597162315959964829e+00,8.321216898738565959e+00,7.129138004726694788e+00,5.610827340873459690e+00,6.297022921162769293e+00,6.297022921162769293e+00,5.413701972816729935e+00,2.195866409066494551e+00,4.127984224595410367e+00,3.594057729690391945e+00,6.531182400258180643e+00,7.129138004726694788e+00,7.803567870313496968e-01,4.627721003206628936e+00,4.816102776905267113e+00
2.013276863132911210e+00,-4.752696552486082027e+00,2.361808097174520782e+00,-3.010042420430210530e+00,-2.160027021919008750e+00,2.013276863132911210e+00,5.386057619167889499e+00,2.992649398986977349e-01,2.013276863132911210e+00,2.611491178202427932e+00,2.361808097174520782e+00,2.508532625357279500e+00,4.161704266068549707e+00,-3.326098947735064204e+00,-4.090312589257776743e+00,-8.968218093364825894e-01,1.731126599939338373e+00,-4.752696552486082027e+00,1.731126599939338373e+00,-5.728462541669543384e+00,-4.090312589257776743e+00,-5.728462541669543384e+00,-1.721273211283384619e+00,-2.136689504825635577e+00,-3.145545139951273939e+00,-8.968218093364825894e-01,2.214767548747920145e+00,3.388818822969011713e+00,2.611491178202427932e+00,-5.468783700531266945e+00,-4.004213412363478497e+00,2.767193293477684612e+00,-1.580933469791562462e+00,-5.245374013409509484e-01,-4.122304708970617071e+00,-6.051711676148172625e-01,-1.721273211283384619e+00,2.887541053658890355e+00,-2.963846294779420631e+00,3.855112335533873669e+00,8.507809130427905764e-01,-1.780787088844672628e+00,3.855112335533873669e+00,-5.854910395944130208e+00,2.660893254150380915e+00,-1.721273211283384619e+00,-2.729508722018341715e-01,-4.688926899344656007e+00,4.712020594224946013e-01,1.458785887931752789e+00,2.660893254150380915e+00,-5.468783700531266945e+00,-4.116651883226667863e+00,2.433653684235668191e+00,7.362310089484702669e-02,1.994970677656227043e+00,-2.783337019697727399e+00,2.739731241560363628e+00,1.731126599939338373e+00,-1.780787088844672628e+00,2.992649398986977349e-01,-1.580933469791562462e+00,3.747214149925206961e+00,-4.377062011314295509e-01,-5.245374013409509484e-01,4.943965446081563186e+00,-3.191501230507665099e+00,-6.051711676148172625e-01,-2.783337019697727399e+00,2.739731241560363628e+00,6.541912068110182776e-01,-9.787859338410530574e-01,-5.854910395944130208e+00,1.057707526865612424e+00,-4.090312589257776743e+00,-1.363552470185498411e+00,-3.326098947735064204e+00,6.541912068110182776e-01,3.631980702083533963e+00,-3.191501230507665099e+00,-4.004213412363478497e+00,2.887541053658890355e+00,6.350069319859961148e+00,1.994970677656227043e+00,-3.038970689880269305e+00,5.386057619167889499e+00,-2.160027021919008750e+00,2.887541053658890355e+00,-2.963846294779420631e+00,-2.852715242984525723e+00,5.917912078168472867e+00,-4.377062011314295509e-01,-2.025964933675904689e+00,-1.926651992028660110e-01,2.013276863132911210e+00,-1.203352875662491606e+00,-4.090312589257776743e+00,-3.145545139951273939e+00,2.242059072718179280e+00,-5.070295626087367502e+00
-6.704362738165077218e+00,-9.539363390082382210e+00,-8.494459201699296358e+00,-1.009772758843335438e+01,-8.819153848756680958e+00,-8.269993514984824046e+00,-8.269993514984824046e+00,8.658583245131501016e+00,-6.917281688493321923e+00,-8.269993514984824046e+00,-1.003773695169385860e+01,-7.450585418570594420e+00,-8.080124733132317161e+00,9.564475369232722457e+00,7.827323179485028426e+00,9.410344543090541691e+00,8.182545814637965265e+00,7.299264705877885007e+00,8.078710809542338112e+00,1.001348197863837797e+01,-8.893552884539793979e+00,-9.676514333719897110e+00,-8.819153848756680958e+00,7.299264705877885007e+00,6.008624123154637786e+00,8.658583245131501016e+00,-7.450585418570594420e+00,8.977916708290191394e+00,-7.450585418570594420e+00,-8.819153848756680958e+00,-1.054866544113432880e+01,8.182545814637965265e+00,8.977916708290191394e+00,-8.819153848756680958e+00,-7.450585418570594420e+00,-1.065451957409911898e+01,-8.911717867148793104e+00,-7.432472555104925327e+00,-8.494459201699296358e+00,-7.129486350511920811e+00,-8.080124733132317161e+00,-9.130707323876587012e+00,-9.130707323876587012e+00,8.078710809542338112e+00,8.182545814637965265e+00,8.182545814637965265e+00,-1.093262057700927947e+01,-9.130707323876587012e+00,7.827323179485028426e+00,9.695080211606205367e+00,-8.893552884539793979e+00,8.078710809542338112e+00,-8.494459201699296358e+00,8.233271992516117521e+00,7.755253851199609194e+00,-6.926339994184543158e+00,1.001348197863837797e+01,-8.242174426512235641e+00,-9.539363390082382210e+00,1.001348197863837797e+01,-8.080124733132317161e+00,-7.450585418570594420e+00,9.576495299351028834e+00,7.439723046595895894e+00,-8.911717867148793104e+00,-7.129486350511920811e+00,6.008624123154637786e+00,9.695080211606205367e+00,-9.130707323876587012e+00,-7.404466901027460857e+00,9.410344543090541691e+00,-5.563654301655173384e+00,9.564475369232722457e+00,8.977916708290191394e+00,9.695080211606205367e+00,-8.893552884539793979e+00,-9.539363390082382210e+00,-7.404466901027460857e+00,-9.130707323876587012e+00,6.381924276572668475e+00,9.997685569157669150e+00,6.483021494021394382e+00,-9.130707323876587012e+00,-8.893552884539793979e+00,9.977523655676133529e+00,-8.911717867148793104e+00,7.299264705877885007e+00,-6.917281688493321923e+00,6.347158202370737357e+00,8.233271992516117521e+00,9.564475369232722457e+00,-8.819153848756680958e+00,-8.893552884539793979e+00,-6.704362738165077218e+00,-9.676514333719897110e+00,7.827323179485028426e+00,4.242115452349588978e+00,-8.269993514984824046e+00,-1.009772758843335438e+01,-6.704362738165077218e+00
